#,role_id,recency,frequency,monetary
14155,35100000001925,42,1,6
14156,35100000002626,15,2,908
14157,35100000002633,47,1,648
14158,35100000006362,54,1,648
14159,35100000007312,33,1,510
14160,35100000009356,57,1,6
14161,35200000000102,47,7,480
14162,35200000000651,60,1,6
14163,35200000001032,38,14,1544
14164,35200000001579,48,1,68
14165,35200000001593,53,1,648
14166,35200000001866,60,2,334
14167,35200000002056,60,1,30
14168,35200000002587,2,15,2075
14169,35200000003526,54,2,12
14170,35200000003813,13,5,166
14171,35200000006344,59,1,6
14172,35200000006385,59,1,6
14173,35200000006819,58,1,6
14174,35200000008581,48,1,6
14175,35200000008591,45,1,648
14176,35200000009039,41,1,648
14177,35200000010004,33,1,510
14178,35200000010534,19,1,510
14179,35200000011035,15,1,510
14180,35200000011036,15,1,510
14181,35200000011051,12,1,510
14182,35200000011079,12,1,510
14183,35200000011528,11,1,510
14184,35200000011540,11,1,510
14185,35200000011542,11,1,510
14186,35200000011545,11,1,510
14187,35200000011547,11,1,510
14188,35200000012002,5,1,510
14189,35300000000002,45,4,110
14190,35300000000017,54,11,1456
14191,35300000000018,0,28,2405
14192,35300000000042,4,11,114
14193,35300000000089,4,3,110
14194,35300000000112,49,5,146
14195,35300000000140,54,2,12
14196,35300000000214,48,11,90
14197,35300000000259,54,1,6
14198,35300000000286,54,1,6
14199,35300000000972,46,14,204
14200,35300000001323,0,6,614
14201,35300000001447,50,5,208
14202,35300000001481,54,1,6
14203,35300000001659,35,5,194
14204,35300000001785,53,1,30
14205,35300000001892,54,1,6
14206,35300000001984,52,2,104
14207,35300000002241,53,1,30
14208,35300000002529,53,2,60
14209,35300000002986,53,1,6
14210,35300000003046,53,1,30
14211,35300000003457,11,9,78
14212,35300000004044,51,1,30
14213,35300000004242,48,2,12
14214,35300000004520,50,2,12
14215,35300000004566,50,1,6
14216,35300000004876,1,44,1048
14217,35300000005308,49,1,6
14218,35300000006224,48,1,6
14219,35300000006233,5,7,490
14220,35300000006427,47,1,6
14221,35300000006440,47,1,648
14222,35300000006929,46,1,6
14223,35300000006963,46,2,74
14224,35300000007109,41,9,140
14225,35300000007150,44,1,12
14226,35300000007189,46,1,648
14227,35300000007574,43,1,30
14228,35300000007709,45,1,648
14229,35300000007915,44,1,6
14230,35300000008233,43,1,6
14231,35300000008237,43,1,6
14232,35300000008604,36,1,6
14233,35300000009297,40,1,6
14234,35300000009304,24,59,8706
14235,35300000009600,34,1,510
14236,35300000009601,34,1,510
14237,35300000010038,15,5,1035
14238,35300000010039,24,12,212
14239,35300000011013,18,1,510
14240,35300000011509,10,1,510
14241,35400000000005,12,49,6643
14242,35400000000026,0,7,206
14243,35400000000063,0,10,224
14244,35400000000065,39,2,36
14245,35400000000100,27,19,186
14246,35400000000143,9,29,510
14247,35400000000162,35,5,30
14248,35400000000192,40,3,42
14249,35400000000345,40,1,6
14250,35400000000354,26,6,145
14251,35400000000365,36,1,5
14252,35400000000789,15,2,12
14253,35400000001406,32,1,6
14254,35400000001487,39,1,6
14255,35400000001659,35,1,6
14256,35400000001871,16,1,510
14257,35400000002015,34,7,764
14258,35400000002072,28,1,6
14259,35400000002081,39,2,18
14260,35400000002086,32,3,104
14261,35400000002156,39,1,6
14262,35400000002188,39,1,6
14263,35400000002445,38,1,510
14264,35400000002621,22,9,218
14265,35400000002633,38,3,37
14266,35400000002739,38,1,6
14267,35400000002787,38,1,6
14268,35400000003655,36,1,6
14269,35400000003902,36,1,510
14270,35400000003908,36,1,510
14271,35400000004037,5,1,6
14272,35400000004251,28,1,6
14273,35400000004487,34,1,510
14274,35400000004561,30,1,6
14275,35400000004983,19,5,170
14276,35400000005025,34,1,510
14277,35400000005026,34,1,510
14278,35400000005032,34,2,36
14279,35400000006270,29,5,712
14280,35400000006614,31,1,6
14281,35400000006715,30,1,6
14282,35400000007097,29,1,6
14283,35400000007479,28,1,6
14284,35400000007779,28,1,6
14285,35400000007914,27,1,6
14286,35400000007968,26,1,6
14287,35400000009005,18,1,510
14288,35400000009527,4,4,240
14289,35500000000022,0,27,2441
14290,35500000000024,26,1,6
14291,35500000000027,25,2,396
14292,35500000000062,20,7,268
14293,35500000000080,1,70,4407
14294,35500000000085,25,12,1102
14295,35500000000089,26,1,648
14296,35500000000144,5,12,2215
14297,35500000000154,26,1,6
14298,35500000000179,19,19,5298
14299,35500000000196,26,1,6
14300,35500000000216,19,1,6
14301,35500000000217,26,1,6
14302,35500000000297,2,8,72
14303,35500000000358,26,6,134
14304,35500000000468,26,1,30
14305,35500000000826,20,11,216
14306,35500000000910,26,1,6
14307,35500000000934,26,3,134
14308,35500000001011,20,9,299
14309,35500000001387,26,1,6
14310,35500000001504,21,4,240
14311,35500000001543,26,1,6
14312,35500000001742,26,1,6
14313,35500000001812,24,2,12
14314,35500000002165,1,12,96
14315,35500000002461,24,7,894
14316,35500000003101,23,3,776
14317,35500000003307,21,1,30
14318,35500000003314,23,1,30
14319,35500000003385,12,2,12
14320,35500000003863,22,2,35
14321,35500000004022,22,1,6
14322,35500000004325,21,1,6
14323,35500000004518,21,1,510
14324,35500000004752,3,24,240
14325,35500000006024,8,1,510
14326,35500000006037,7,1,510
14327,35500000006052,6,1,510
14328,35500000006505,2,1,510
14329,35600000000019,7,15,2610
14330,35600000000020,0,86,22908
14331,35600000000022,3,17,2088
14332,35600000000034,3,4,41
14333,35600000000040,1,10,1174
14334,35600000000041,2,21,6575
14335,35600000000065,0,71,11366
14336,35600000000072,14,9,1518
14337,35600000000107,18,4,682
14338,35600000000168,0,26,4621
14339,35600000000249,19,1,6
14340,35600000000329,19,1,98
14341,35600000000363,13,1,80
14342,35600000000397,16,10,2587
14343,35600000000400,8,12,762
14344,35600000000435,17,2,12
14345,35600000000482,19,1,6
14346,35600000000668,3,2,12
14347,35600000000784,9,1,25
14348,35600000000789,4,28,1480
14349,35600000000793,5,15,2816
14350,35600000000838,1,44,2460
14351,35600000000933,2,25,4345
14352,35600000000999,4,7,206
14353,35600000001099,17,10,1736
14354,35600000001291,10,6,319
14355,35600000001337,15,1,6
14356,35600000001576,19,1,30
14357,35600000001719,13,3,35
14358,35600000002124,19,2,12
14359,35600000002499,18,2,12
14360,35600000002553,19,1,260
14361,35600000002708,19,1,6
14362,35600000002750,18,1,25
14363,35600000002858,1,17,854
14364,35600000002975,19,1,6
14365,35600000003000,19,1,6
14366,35600000003008,18,1,160
14367,35600000003025,8,2,770
14368,35600000003026,8,3,1418
14369,35600000003122,6,1,328
14370,35600000003151,18,1,6
14371,35600000004080,18,1,6
14372,35600000004092,18,1,30
14373,35600000004160,15,3,596
14374,35600000004226,15,1,510
14375,35600000004227,6,16,656
14376,35600000004242,18,1,30
14377,35600000004261,5,8,702
14378,35600000004643,9,2,36
14379,35600000004706,17,1,6
14380,35600000004716,8,28,7216
14381,35600000004945,17,1,510
14382,35600000005739,14,4,140
14383,35600000005859,16,1,6
14384,35600000005863,16,1,648
14385,35600000005864,14,3,42
14386,35600000005930,13,7,212
14387,35600000006131,16,1,510
14388,35600000006751,15,2,770
14389,35600000006796,13,7,138
14390,35600000006946,15,1,12
14391,35600000006960,15,1,6
14392,35600000007261,15,1,98
14393,35600000007457,15,1,6
14394,35600000007591,15,1,510
14395,35600000007644,14,1,510
14396,35600000008036,14,1,510
14397,35600000008143,14,1,6
14398,35600000008686,3,2,12
14399,35600000008743,4,3,226
14400,35600000008944,13,1,30
14401,35600000009001,0,2,770
14402,35600000009279,13,1,510
14403,35600000009280,12,1,30
14404,35600000009391,12,1,510
14405,35600000009544,11,1,510
14406,35600000009545,11,1,510
14407,35600000009559,11,1,510
14408,35600000009576,11,1,6
14409,35600000009610,10,1,510
14410,35600000009649,1,1,510
14411,35600000009650,1,1,510
14412,35600000009689,9,1,510
14413,35600000009712,9,1,510
14414,35600000009713,9,1,510
14415,35600000009728,8,1,510
14416,35600000009743,8,1,510
14417,35600000009759,8,1,510
14418,35600000009910,6,1,510
14419,35600000009920,6,1,510
14420,35600000010042,2,1,510
14421,35600000010051,2,1,510
14422,35600000010054,1,2,12
14423,35600000010067,1,1,510
14424,35600000010077,1,1,510
14425,35600000010116,1,1,510
14426,35600000010140,0,1,510
14427,35600000010142,0,1,510
14428,35700000000008,0,22,2298
14429,35700000000059,11,3,930
14430,35700000000156,5,4,620
14431,35700000000237,0,10,1545
14432,35700000000339,12,1,6
14433,35700000000353,10,10,1640
14434,35700000000360,12,1,6
14435,35700000000426,8,9,1822
14436,35700000000455,12,1,6
14437,35700000000601,12,1,6
14438,35700000000621,7,7,80
14439,35700000000660,0,1,6
14440,35700000000693,11,1,6
14441,35700000000770,12,1,6
14442,35700000000837,12,1,30
14443,35700000000901,10,1,510
14444,35700000000903,0,10,238
14445,35700000000941,11,1,510
14446,35700000000968,1,1,510
14447,35700000001020,7,1,510
14448,35700000001030,2,13,346
14449,35700000001044,6,4,551
14450,35700000001120,12,1,6
14451,35700000001182,12,1,5
14452,35700000001188,7,1,510
14453,35700000001194,0,3,334
14454,35700000001327,9,2,86
14455,35700000001373,9,5,203
14456,35700000001494,10,1,6
14457,35700000001540,12,2,166
14458,35700000001639,8,2,36
14459,35700000001675,12,1,510
14460,35700000001792,12,1,6
14461,35700000001805,12,1,510
14462,35700000001908,1,5,950
14463,35700000001951,0,26,2592
14464,35700000002114,0,1,5
14465,35700000002140,12,1,6
14466,35700000002338,12,1,6
14467,35700000002438,7,1,6
14468,35700000002812,12,1,30
14469,35700000003195,12,1,6
14470,35700000003265,12,1,6
14471,35700000003479,1,2,673
14472,35700000003765,7,1,6
14473,35700000003900,12,1,6
14474,35700000003913,11,1,6
14475,35700000004014,12,1,6
14476,35700000004256,11,1,6
14477,35700000004292,0,6,1370
14478,35700000004328,9,1,6
14479,35700000004612,8,2,770
14480,35700000004640,11,1,510
14481,35700000004880,11,1,510
14482,35700000004881,11,1,510
14483,35700000005084,11,1,510
14484,35700000005088,11,1,510
14485,35700000005113,11,1,510
14486,35700000005120,11,1,510
14487,35700000005141,11,1,6
14488,35700000005399,11,1,5
14489,35700000005443,10,1,6
14490,35700000005662,10,2,36
14491,35700000006043,8,3,111
14492,35700000006144,10,1,6
14493,35700000006194,10,1,6
14494,35700000006280,10,2,12
14495,35700000006294,8,1,6
14496,35700000006334,10,1,510
14497,35700000006358,10,1,510
14498,35700000006364,10,1,510
14499,35700000006778,10,1,6
14500,35700000006907,9,1,98
14501,35700000007180,10,1,6
14502,35700000007194,10,1,6
14503,35700000007202,9,3,111
14504,35700000007214,10,1,6
14505,35700000007315,10,1,6
14506,35700000007329,10,1,6
14507,35700000007385,6,2,36
14508,35700000007409,9,1,510
14509,35700000007417,9,1,510
14510,35700000007440,8,1,510
14511,35700000007441,8,1,510
14512,35700000007451,10,1,510
14513,35700000007588,9,1,6
14514,35700000007767,9,1,6
14515,35700000007795,9,1,6
14516,35700000007826,9,2,36
14517,35700000008237,9,1,6
14518,35700000008320,8,3,42
14519,35700000008660,9,1,6
14520,35700000008770,8,1,510
14521,35700000008941,8,1,510
14522,35700000009226,8,1,6
14523,35700000009308,8,2,18
14524,35700000009439,8,1,510
14525,35700000009443,8,1,510
14526,35700000009487,8,1,6
14527,35700000009704,7,1,6
14528,35700000009718,7,1,6
14529,35700000009730,7,1,6
14530,35700000009745,7,1,510
14531,35700000009864,6,1,6
14532,35700000009951,7,1,6
14533,35700000010209,5,1,6
14534,35700000010210,5,4,54
14535,35700000010225,7,1,6
14536,35700000010258,7,1,510
14537,35700000010415,7,1,510
14538,35700000010739,7,1,510
14539,35700000010746,7,1,510
14540,35700000010750,7,1,510
14541,35700000010760,6,1,510
14542,35700000011134,6,1,510
14543,35700000011137,4,1,510
14544,35700000011325,4,3,42
14545,35700000011358,6,1,510
14546,35700000011458,6,1,510
14547,35700000011587,5,5,338
14548,35700000011760,5,1,510
14549,35700000011773,4,1,510
14550,35700000012044,5,1,510
14551,35700000012074,4,1,510
14552,35700000012075,4,1,510
14553,35700000012101,4,1,510
14554,35700000012121,3,1,510
14555,35700000012159,1,1,510
14556,35700000012160,1,1,510
14557,35800000000002,5,1,98
14558,35800000000018,5,1,25
14559,35800000000040,0,5,30
14560,35800000000041,5,2,12
14561,35800000000043,5,1,6
14562,35800000000066,2,3,291
14563,35800000000227,5,1,5
14564,35800000001190,1,16,224
14565,35800000001219,5,1,6
14566,35800000001296,5,1,30
14567,35800000001318,4,1,12
14568,35800000001341,5,1,98
14569,35800000001616,5,1,6
14570,35800000002439,1,4,202
14571,35800000002440,0,8,1636
14572,35800000002569,3,1,6
14573,35800000002573,0,18,2078
14574,35800000003431,1,2,12
14575,35800000004336,2,1,6
14576,35800000005184,0,2,36
14577,20200000001337,9,1,510
14578,20200000001816,7,2,1020
14579,20200000001853,38,1,6
14580,20200000002198,0,3,158
14581,20200000003654,60,1,6
14582,20200000003911,8,2,12
14583,20200000007274,2,4,43
14584,20200000009328,1,5,698
14585,20200000011669,4,3,42
14586,20200000011902,0,6,1040
14587,20200000013053,30,1,6
14588,20200000014835,0,5,942
14589,20200000015601,11,1,6
14590,20200000016491,4,4,545
14591,20200000016738,37,2,258
14592,20200000018884,11,4,1010
14593,20200000021505,2,2,10
14594,20200000021666,1,2,12
14595,20200000024737,12,2,770
14596,20200000030869,0,2,36
14597,20200000032574,55,3,18
14598,20200000032637,7,1,510
14599,20200000034291,13,5,880
14600,20200000048149,16,9,1634
14601,20200000050866,5,1,6
14602,20200000054794,51,1,648
14603,20200000063808,6,1,5
14604,20200000068890,4,2,12
14605,20200000085723,9,1,5
14606,20200000087516,7,1,260
14607,20200000091304,17,1,6
14608,20200000103053,34,2,728
14609,20200000118687,14,3,66
14610,20200000131998,0,1,510
14611,20200000135999,20,1,5
14612,20200000141860,26,4,23
14613,20200000143311,37,1,6
14614,20200000155269,0,16,1724
14615,20200000155481,0,19,138
14616,20200000158595,52,1,328
14617,20200000164105,17,1,6
14618,20200000165598,19,1,510
14619,20200000169063,13,1,510
14620,20200000169465,4,15,1582
14621,20200000170684,12,1,30
14622,20200000171372,30,1,6
14623,20200000196876,2,1,510
14624,20200000203010,33,1,510
14625,20200000207197,3,1,510
14626,20200000208516,3,2,770
14627,20200000209024,0,2,515
14628,20200000209535,2,2,770
14629,20200000209575,7,1,510
14630,20200000209621,12,1,510
14631,20200000209625,2,2,770
14632,20200000210165,13,1,510
14633,20200000210175,13,1,510
14634,20200000210625,18,1,510
14635,20200000210634,18,1,510
14636,20200000211071,14,1,510
14637,20200000211072,14,1,510
14638,20200000211581,16,1,510
14639,20200000215525,19,1,510
14640,20200000216064,0,32,460
14641,20200000217532,19,1,510
14642,20200000217555,24,1,510
14643,20200000218070,20,1,510
14644,20200000218165,22,1,510
14645,20200000218256,25,1,510
14646,20200000218264,25,1,510
14647,20200000218403,25,1,510
14648,20200000218501,29,1,510
14649,20200000219360,30,1,510
14650,20200000219514,31,1,510
14651,20200000219517,31,1,510
14652,20200000219560,47,1,648
14653,20200000219783,50,1,648
14654,20200000219831,14,2,908
14655,20200000220506,52,1,648
14656,20200000220510,52,1,648
14657,20200000220607,53,1,648
14658,20200000221096,54,1,648
14659,20200000221438,0,1,510
14660,20200000223059,38,1,510
14661,20200000223063,34,1,510
14662,20200000223066,33,1,510
14663,20200000223101,33,1,510
14664,20200000223157,16,1,510
14665,20200000223379,38,1,510
14666,20200000223507,34,1,510
14667,20200000240557,50,1,6
14668,20200000241028,43,1,6
14669,20200000241528,38,1,30
14670,20200000243176,4,2,74
14671,20200000243698,1,1,510
14672,20300000000225,8,1,6
14673,20300000021342,33,1,6
14674,20300000028652,40,1,6
14675,20300000034774,21,1,6
14676,20300000035294,0,74,4004
14677,20300000040825,11,6,223
14678,20300000067020,19,1,510
14679,20300000083544,51,1,648
14680,20300000083585,47,1,648
14681,20300000083601,50,4,1272
14682,20300000083668,55,1,648
14683,20300000084026,55,1,648
14684,20300000084557,2,2,770
14685,20300000085060,40,1,648
14686,20300000085394,54,1,648
14687,20300000085561,53,1,648
14688,20300000085631,50,1,648
14689,20300000085742,10,1,510
14690,20300000085744,7,1,510
14691,20300000086009,47,1,648
14692,20300000086015,47,1,648
14693,20300000086530,18,1,510
14694,20300000086541,40,1,648
14695,20300000086598,47,1,648
14696,20400000002241,31,3,1006
14697,20400000002299,12,2,515
14698,20400000002532,35,2,74
14699,20400000003533,59,1,30
14700,20400000003923,37,1,5
14701,20400000006178,33,1,5
14702,20400000007145,8,1,6
14703,20400000007506,59,1,6
14704,20400000027317,55,1,6
14705,20400000035168,11,1,6
14706,20400000059050,18,1,510
14707,20400000059070,17,1,510
14708,20400000059185,0,1,510
14709,20500000000165,0,1,510
14710,20500000003920,57,1,6
14711,20500000022046,35,1,6
14712,20500000076621,40,1,648
14713,20500000078155,48,1,648
14714,20500000078199,48,1,648
14715,20500000078200,48,1,648
14716,20500000078204,50,1,648
14717,20500000078324,19,1,510
14718,20500000078327,16,1,510
14719,20500000078370,19,1,510
14720,20500000078388,14,1,510
14721,20500000078396,18,1,510
14722,20500000078405,18,1,510
14723,20500000078414,19,1,510
14724,20500000078420,47,1,648
14725,20500000078446,29,1,510
14726,20500000078451,19,1,510
14727,20500000078452,34,1,510
14728,20500000078489,40,1,510
14729,20500000078504,40,1,510
14730,20500000078516,34,1,510
14731,20500000079535,19,1,510
14732,20500000079545,19,1,510
14733,20500000079568,19,1,510
14734,20500000079574,19,1,510
14735,20500000080012,19,1,510
14736,20500000080013,19,1,510
14737,20500000080021,19,1,510
14738,20500000086005,54,1,648
14739,20600000014713,8,8,1604
14740,20600000018086,11,1,30
14741,20700000000693,1,2,12
14742,20700000003568,2,1,30
14743,20700000003751,2,2,36
14744,20700000008680,5,1,6
14745,20700000016093,10,3,938
14746,20700000054241,0,1,510
14747,20700000054255,0,1,510
14748,20700000054257,0,1,510
14749,20700000054258,0,1,510
14750,20700000056113,1,1,510
14751,20800000001437,27,1,6
14752,20800000003797,38,2,358
14753,20800000005621,2,54,2388
14754,20800000015697,54,1,6
14755,20800000040522,59,1,328
14756,20800000041571,10,1,510
14757,20800000041597,7,1,510
14758,20800000041604,7,1,510
14759,20800000041669,6,1,510
14760,20900000004794,4,1,30
14761,20900000006471,10,1,6
14762,20900000007388,3,10,66
14763,21000000035119,2,1,160
14764,21000000036565,14,1,6
14765,21100000001909,2,11,244
14766,21100000003626,7,1,6
14767,21100000003942,12,1,328
14768,21100000004147,48,1,648
14769,21100000009188,1,2,540
14770,21100000017172,44,1,328
14771,21100000025363,1,1,510
14772,21100000032662,9,2,36
14773,21100000054747,12,1,260
14774,21100000057036,4,4,129
14775,21100000059063,57,1,648
14776,21100000059073,56,1,648
14777,21100000059082,49,1,648
14778,21100000059104,18,1,510
14779,21100000059114,18,1,510
14780,21100000059257,16,1,510
14781,21100000063529,18,1,510
14782,21100000076192,22,2,770
14783,21100000076287,15,2,770
14784,21100000076810,54,1,648
14785,21100000076824,43,1,648
14786,21100000076831,50,1,648
14787,21100000079111,38,1,510
14788,21100000079214,37,1,510
14789,21100000079287,37,1,510
14790,21100000079312,37,1,510
14791,21100000080005,54,1,648
14792,21100000080067,51,1,648
14793,21100000080068,49,1,648
14794,21100000080121,19,1,510
14795,21100000080236,22,1,510
14796,21100000080513,50,1,648
14797,21100000080531,53,1,648
14798,21100000081503,28,1,510
14799,21100000081520,48,1,648
14800,21100000087021,16,1,510
14801,21100000087025,10,1,510
14802,21100000087030,5,1,510
14803,21100000087068,5,1,510
14804,21100000092035,49,1,648
14805,21100000092063,54,1,648
14806,21100000092139,33,1,510
14807,21100000092228,33,1,510
14808,21100000093096,8,1,510
14809,21100000093104,39,1,510
14810,21100000093112,45,1,648
14811,21100000109539,0,1,510
14812,21100000109551,20,1,510
14813,21100000110512,33,1,6
14814,21100000112004,18,1,5
14815,21100000112033,11,2,770
14816,21100000112535,10,2,12
14817,21200000002194,3,3,48
14818,21200000004391,1,3,55
14819,21200000008642,16,1,260
14820,21200000015492,0,2,36
14821,21200000038395,4,2,36
14822,21200000043758,3,3,17
14823,21200000046915,2,1,5
14824,21200000067011,9,2,590
14825,21300000000483,0,34,5366
14826,21300000009601,1,2,12
14827,21300000011565,47,1,6
14828,21300000038207,47,4,308
14829,21300000040010,19,1,6
14830,21300000056123,18,1,510
14831,21400000003092,11,1,6
14832,21400000004077,13,1,98
14833,21400000005111,20,1,6
14834,21400000014619,48,1,648
14835,21400000021351,20,1,510
14836,21400000034793,58,1,6
14837,21400000035621,1,40,3349
14838,21400000041541,41,3,340
14839,21400000070517,12,1,510
14840,21400000070533,9,1,510
14841,21400000070553,6,1,510
14842,21400000070558,6,1,510
14843,21400000070561,4,1,510
14844,21400000070579,15,1,510
14845,21400000071006,2,1,510
14846,21400000075067,17,4,48
14847,21400000075526,17,1,510
14848,21400000078088,19,1,510
14849,21400000078101,19,2,770
14850,21500000000038,2,2,516
14851,21500000002123,48,1,30
14852,21500000006810,0,27,586
14853,21500000013861,0,2,36
14854,21500000022915,59,1,6
14855,21500000025634,0,5,78
14856,21600000000610,10,1,30
14857,21600000001815,45,6,1568
14858,21600000005273,19,1,5
14859,21600000006383,18,1,6
14860,21600000023772,1,3,42
14861,21600000033966,8,3,17
14862,21600000034339,3,1,30
14863,21600000042317,0,7,238
14864,21600000055075,1,58,10888
14865,21600000058865,0,1,510
14866,21600000059304,15,7,206
14867,21600000061669,3,4,706
14868,21700000050558,16,1,510
14869,21700000050586,17,1,510
14870,21700000050601,17,1,510
14871,21700000050610,0,1,510
14872,21700000050625,18,1,510
14873,21700000050797,1,1,510
14874,21800000011069,29,1,6
14875,21800000029035,2,2,36
14876,21800000040295,5,7,254
14877,21900000019378,33,1,160
14878,21900000068053,30,1,510
14879,21900000073154,0,1,510
14880,21900000074783,14,1,510
14881,21900000074800,17,1,510
14882,21900000074814,10,1,510
14883,21900000074821,10,1,510
14884,21900000074822,12,1,510
14885,21900000074829,1,1,510
14886,21900000074831,12,1,510
14887,21900000075125,0,1,510
14888,21900000075155,1,1,510
14889,22000000012547,0,72,1910
14890,22100000010959,12,1,6
14891,22100000040526,52,2,104
14892,24000000010458,30,1,6
14893,24000000013435,60,1,6
14894,24000000014157,18,1,6
14895,24000000036467,2,4,256
14896,24000000037709,51,1,6
14897,24000000040887,20,1,6
14898,24000000044690,8,2,12
14899,24000000045998,2,1,6
14900,24000000074761,5,2,60
14901,24000000082124,3,7,42
14902,24000000087078,19,2,12
14903,24000000089252,13,6,180
14904,24000000089543,35,3,90
14905,24000000091347,44,2,36
14906,24000000091687,6,8,1604
14907,24000000095268,2,31,278
14908,24000000098557,0,60,568
14909,24000000098695,6,15,1838
14910,24000000099629,1,61,482
14911,24000000106593,0,62,556
14912,24000000110147,5,30,1630
14913,24000000112116,1,11,1482
14914,24000000113577,0,63,426
14915,24000000117585,1,9,480
14916,24000000124546,51,1,6
14917,24000000124599,48,1,6
14918,24000000125053,13,1,6
14919,24000000125532,19,6,1308
14920,24000000126071,28,1,6
14921,24000000126630,2,6,1308
14922,24000000127032,18,6,1308
14923,24000000127082,15,6,1308
14924,24000000127108,15,6,1308
14925,24000000127110,15,6,1308
14926,24000000127512,8,6,1308
14927,24000000127516,8,6,1308
14928,24000000128028,4,6,1308
14929,24000000128056,2,5,1302
14930,24000000128093,0,1,328
14931,24000000128094,0,5,1302
14932,24000000128106,0,6,1308
14933,24100000005363,0,12,72
14934,24100000006910,11,1,6
14935,24100000024675,39,1,6
14936,24100000034364,8,6,152
14937,24200000021108,52,1,6
14938,24300000007527,0,10,132
14939,24300000012616,4,35,1922
14940,24300000026271,7,9,54
14941,24300000034814,1,2,12
14942,24300000036621,4,2,36
14943,24300000039182,3,6,84
14944,24400000001120,13,6,1134
14945,24400000010794,0,18,440
14946,24400000040344,0,18,1248
14947,24400000110379,10,1,98
14948,24500000008552,3,4,376
14949,24500000024658,0,5,78
14950,24500000026144,4,1,6
14951,24600000009006,0,10,1748
14952,24800000031225,5,33,1442
14953,24800000075950,4,1,6
14954,24800000092528,2,2,36
14955,24900000000526,20,1,648
14956,25100000001121,26,1,6
14957,25300000011026,15,2,12
14958,25400000021445,19,7,96
14959,25500000007279,15,1,6
14960,25500000007714,3,1,6
14961,25500000019691,18,1,6
14962,25500000023028,5,21,1306
14963,25600000001373,5,3,234
14964,25700000000710,0,24,3094
14965,25900000000037,1,14,84
14966,26300000000060,7,2,36
14967,26400000000356,4,2,104
14968,26700000000025,0,99,6890
14969,26700000000653,48,2,98
14970,26700000001529,17,25,2216
14971,26700000005503,47,1,6
14972,26800000001950,14,4,140
14973,26800000003501,45,2,18
14974,27000000000002,4,127,28226
14975,27000000000048,42,12,192
14976,27000000000400,60,2,12
14977,27000000000503,1,121,29140
14978,27000000000885,58,2,36
14979,27000000001145,55,13,150
14980,27000000002265,58,1,6
14981,27000000002267,58,1,6
14982,27000000002301,44,9,280
14983,27000000002519,56,1,6
14984,27000000003041,50,1,6
14985,27000000004003,26,1,6
14986,27000000004005,36,1,6
14987,27100000000401,13,2,36
14988,27100000000409,54,1,6
14989,27100000000441,54,1,6
14990,27100000000555,16,3,18
14991,27100000000701,52,1,6
14992,27100000000790,53,1,6
14993,27100000000848,50,1,6
14994,27100000001112,48,2,12
14995,27100000001229,51,1,6
14996,27100000001266,51,1,6
14997,27100000001621,27,7,214
14998,27100000001768,49,1,6
14999,27100000003427,40,1,6
15000,27200000000059,39,3,140
15001,27200000000145,40,2,128
15002,27200000000148,39,1,6
15003,27200000000165,29,24,10156
15004,27200000000223,31,7,114
15005,27200000000261,27,21,2392
15006,27200000000365,17,2,204
15007,27200000000455,35,4,140
15008,27200000000840,35,1,6
15009,27200000000921,36,1,6
15010,27200000001059,35,1,6
15011,27200000001066,34,3,104
15012,27200000001132,34,1,6
15013,27200000001182,17,3,18
15014,27200000001190,33,3,18
15015,27200000001513,33,1,6
15016,27200000001635,32,1,6
15017,27200000001886,29,5,134
15018,27200000002104,28,1,30
15019,27300000000076,23,6,1538
15020,27300000000079,26,5,140
15021,27300000000080,1,92,11112
15022,27300000000092,21,10,238
15023,27300000000125,26,5,30
15024,27300000000303,26,1,6
15025,27300000000627,25,1,6
15026,27300000000832,0,32,2448
15027,27300000000943,24,1,6
15028,27300000001087,22,3,48
15029,27300000001197,0,19,150
15030,27300000001304,21,1,6
15031,27300000001318,4,2,204
15032,27300000001425,19,1,6
15033,27400000000002,6,126,44530
15034,27400000000023,0,81,13058
15035,27400000000036,19,1,6
15036,27400000000056,15,11,2610
15037,27400000000067,19,1,6
15038,27400000000119,1,19,918
15039,27400000000171,19,1,6
15040,27400000000288,0,9,102
15041,27400000000432,16,4,654
15042,27400000000468,1,3,18
15043,27400000000509,11,8,72
15044,27400000000598,18,2,12
15045,27400000000941,16,1,6
15046,27400000000971,16,3,48
15047,27400000001003,15,1,6
15048,27400000001013,16,2,36
15049,27400000001227,15,1,6
15050,27400000001297,14,1,6
15051,27400000001444,13,1,6
15052,27500000000025,12,1,6
15053,27500000000081,11,1,6
15054,27500000000091,12,11,732
15055,27500000000115,7,1,6
15056,27500000000124,7,3,532
15057,27500000000177,12,1,6
15058,27500000000188,12,1,6
15059,27500000000195,9,2,12
15060,27500000000254,11,1,6
15061,27500000000281,12,1,6
15062,27500000000339,12,1,6
15063,27500000000403,7,3,48
15064,27500000000454,5,1,6
15065,27500000000516,10,1,6
15066,27500000000795,4,1,6
15067,27500000001033,9,1,6
15068,27500000001049,9,1,6
15069,27500000001328,4,2,18
15070,27500000001417,6,1,6
15071,27500000001575,6,1,6
15072,27500000001589,6,1,6
15073,27600000000008,2,2,36
15074,27600000000094,2,7,926
15075,27600000000144,5,1,6
15076,27600000000175,4,5,1600
15077,27600000000202,1,4,48
15078,27600000000204,3,2,104
15079,27600000000219,5,1,6
15080,27600000000277,1,42,4302
